month,quarter,region,channel,category,campaign,orders,revenue_ngn,cost_ngn,gross_profit_ngn,marketing_spend_ngn,returns,support_tickets,new_customers,repeat_customers,churned_customers,fulfillment_delay_hours,stockout_risk_pct,customer_satisfaction,data_quality_flags
2026-04,2026 Q2,Lagos,Web,Fashion,Always On,949,35169940,23352840,11817100,2180536,91,70,303,378,38,16.3,0.0731,4.06,11
2026-04,2026 Q2,Lagos,Web,Grocery,Always On,1156,23310740,18974942,4335798,1445266,25,85,355,477,25,16.0,0.0525,4.41,11
2026-04,2026 Q2,Lagos,Web,Business Supplies,SME Restock,757,52808320,38127607,14680713,3907816,26,56,234,311,19,16.2,0.0653,4.33,11
2026-04,2026 Q2,Lagos,Marketplace,Electronics,Always On,832,77991680,59975602,18016078,4835484,64,80,295,295,31,16.5,0.0958,4.05,13
2026-04,2026 Q2,Lagos,Marketplace,Home & Living,Always On,666,37748880,26386467,11362413,2340431,32,55,233,240,20,16.1,0.0617,4.27,13
2026-04,2026 Q2,Lagos,Marketplace,Beauty,Always On,513,15936345,9816789,6119556,988053,15,42,179,186,13,15.9,0.0433,4.38,13
2026-04,2026 Q2,Lagos,Marketplace,Fashion,Always On,763,28276780,19001996,9274784,1753160,80,63,274,267,34,16.3,0.0731,4.01,13
2026-04,2026 Q2,Lagos,Marketplace,Grocery,Always On,929,18733285,15398760,3334525,1161464,22,77,322,339,22,16.0,0.0525,4.39,13
2026-04,2026 Q2,Lagos,Marketplace,Business Supplies,SME Restock,608,42414080,30962278,11451802,3138642,23,50,212,220,17,16.2,0.0653,4.30,13
2026-04,2026 Q2,Lagos,Partner,Electronics,Always On,690,64680600,49221937,15458663,4010197,48,55,194,306,22,16.5,0.0958,4.10,11
2026-04,2026 Q2,Lagos,Partner,Home & Living,Always On,552,31287360,21619566,9667794,1939816,24,36,153,248,14,16.1,0.0617,4.31,11
2026-04,2026 Q2,Lagos,Partner,Beauty,Always On,425,13202625,8027196,5175429,818563,11,28,117,192,9,15.9,0.0433,4.42,11
2026-04,2026 Q2,Lagos,Partner,Fashion,Always On,632,23421920,15552155,7869765,1452159,60,42,181,277,24,16.3,0.0731,4.07,11
2026-04,2026 Q2,Lagos,Partner,Grocery,Always On,771,15547215,12655433,2891782,963927,16,51,211,349,15,16.0,0.0525,4.42,11
2026-04,2026 Q2,Lagos,Partner,Business Supplies,SME Restock,504,35159040,25384827,9774213,2601769,17,33,139,227,11,16.2,0.0653,4.34,11
2026-04,2026 Q2,Abuja,Store,Electronics,Always On,880,82491200,63105768,19385432,5114454,62,65,224,419,27,17.2,0.1028,4.10,11
2026-04,2026 Q2,Abuja,Store,Home & Living,Always On,704,39902720,27732390,12170330,2473969,31,42,176,339,17,16.8,0.0662,4.31,11
2026-04,2026 Q2,Abuja,Store,Beauty,Always On,542,16837230,10304385,6532845,1043908,15,32,134,263,10,16.6,0.0464,4.42,11
2026-04,2026 Q2,Abuja,Store,Fashion,Always On,807,29907420,19978157,9929263,1854260,77,48,209,380,29,17.0,0.0784,4.07,11
2026-04,2026 Q2,Abuja,Store,Grocery,Always On,983,19822195,16214556,3607639,1228976,21,58,242,478,18,16.7,0.0563,4.42,11
2026-04,2026 Q2,Abuja,Store,Business Supplies,SME Restock,643,44855680,32565224,12290456,3319320,22,38,160,311,14,16.9,0.0700,4.34,11
2026-04,2026 Q2,Abuja,Web,Electronics,Always On,787,73773380,56436636,17336744,4573950,55,69,248,317,26,17.2,0.1028,4.08,11
2026-04,2026 Q2,Abuja,Web,Home & Living,Always On,630,35708400,24817338,10891062,2213921,28,46,196,257,17,16.8,0.0662,4.29,11
2026-04,2026 Q2,Abuja,Web,Beauty,Always On,485,15066525,9220713,5845812,934125,13,35,150,199,11,16.6,0.0464,4.40,11
2026-04,2026 Q2,Abuja,Web,Fashion,Always On,722,26757320,17873890,8883430,1658954,69,53,230,288,29,17.0,0.0784,4.05,11
2026-04,2026 Q2,Abuja,Web,Grocery,Always On,879,17725035,14499079,3225956,1098952,19,65,270,363,19,16.7,0.0563,4.40,11
2026-04,2026 Q2,Abuja,Web,Business Supplies,SME Restock,575,40112000,29121312,10990688,2968288,20,42,178,235,14,16.9,0.0700,4.32,11
2026-04,2026 Q2,Abuja,Marketplace,Electronics,Always On,633,59337420,45867826,13469594,3678920,49,61,225,224,24,17.2,0.1028,4.04,14
2026-04,2026 Q2,Abuja,Marketplace,Home & Living,Always On,506,28680080,20162096,8517984,1778165,25,41,177,182,15,16.8,0.0662,4.26,14
2026-04,2026 Q2,Abuja,Marketplace,Beauty,Always On,390,12115350,7511517,4603833,751152,12,32,136,141,10,16.6,0.0464,4.38,14
2026-04,2026 Q2,Abuja,Marketplace,Fashion,Always On,580,21494800,14530485,6964315,1332678,61,48,209,202,26,17.0,0.0784,4.00,14
2026-04,2026 Q2,Abuja,Marketplace,Grocery,Always On,707,14256655,11775997,2480658,883913,17,58,245,258,17,16.7,0.0563,4.38,14
2026-04,2026 Q2,Abuja,Marketplace,Business Supplies,SME Restock,463,32298880,23707378,8591502,2390117,17,38,162,167,12,16.9,0.0700,4.29,14
2026-04,2026 Q2,Abuja,Partner,Electronics,Always On,525,49213500,37648328,11565172,3051237,37,42,148,233,17,17.2,0.1028,4.09,11
2026-04,2026 Q2,Abuja,Partner,Home & Living,Always On,420,23805600,16544892,7260708,1475947,18,28,117,188,10,16.8,0.0662,4.30,11
2026-04,2026 Q2,Abuja,Partner,Beauty,Always On,323,10033995,6140805,3893190,622108,9,21,89,145,7,16.6,0.0464,4.41,11
2026-04,2026 Q2,Abuja,Partner,Fashion,Always On,481,17825860,11907674,5918186,1105203,46,32,138,210,18,17.0,0.0784,4.06,11
2026-04,2026 Q2,Abuja,Partner,Grocery,Always On,586,11816690,9666052,2150638,732635,12,39,160,266,11,16.7,0.0563,4.41,11
2026-04,2026 Q2,Abuja,Partner,Business Supplies,SME Restock,383,26718080,19397326,7320754,1977138,13,25,106,172,8,16.9,0.0700,4.33,11
2026-04,2026 Q2,Port Harcourt,Store,Electronics,Always On,701,65711740,50269481,15442259,4074128,49,51,179,333,21,19.0,0.1214,4.06,14
2026-04,2026 Q2,Port Harcourt,Store,Home & Living,Always On,560,31740800,22059856,9680944,1967930,25,33,140,270,13,18.5,0.0783,4.28,14
2026-04,2026 Q2,Port Harcourt,Store,Beauty,Always On,432,13420080,8213089,5206991,832045,12,25,107,209,8,18.3,0.0549,4.40,14
2026-04,2026 Q2,Port Harcourt,Store,Fashion,Always On,642,23792520,15893403,7899117,1475136,61,38,166,302,23,18.7,0.0927,4.04,14
2026-04,2026 Q2,Port Harcourt,Store,Grocery,Always On,782,15769030,12899067,2869963,977680,17,46,193,380,14,18.4,0.0666,4.40,14
2026-04,2026 Q2,Port Harcourt,Store,Business Supplies,SME Restock,512,35717120,25930629,9786491,2643067,17,30,128,247,11,18.6,0.0828,4.31,14
2026-04,2026 Q2,Port Harcourt,Web,Electronics,Always On,627,58774980,44962860,13812120,3644049,44,55,197,253,21,19.0,0.1214,4.04,14
2026-04,2026 Q2,Port Harcourt,Web,Home & Living,Always On,501,28396680,19735693,8660987,1760594,22,37,156,204,13,18.5,0.0783,4.26,14
2026-04,2026 Q2,Port Harcourt,Web,Beauty,Always On,386,11991090,7338547,4652543,743448,10,28,119,159,8,18.3,0.0549,4.38,14
2026-04,2026 Q2,Port Harcourt,Web,Fashion,Always On,575,21309500,14234746,7074754,1321189,55,42,183,229,23,18.7,0.0927,4.02,14
2026-04,2026 Q2,Port Harcourt,Web,Grocery,Always On,700,14115500,11546479,2569021,875161,15,51,215,289,15,18.4,0.0666,4.38,14
2026-04,2026 Q2,Port Harcourt,Web,Business Supplies,SME Restock,458,31950080,23195758,8754322,2364306,16,33,142,187,11,18.6,0.0828,4.29,14
2026-04,2026 Q2,Port Harcourt,Marketplace,Electronics,Always On,504,47244960,36520354,10724606,2929188,39,48,179,178,19,19.0,0.1214,4.00,16
2026-04,2026 Q2,Port Harcourt,Marketplace,Home & Living,Always On,403,22842040,16057954,6784086,1416206,19,33,141,145,12,18.5,0.0783,4.23,16
2026-04,2026 Q2,Port Harcourt,Marketplace,Beauty,Always On,310,9630150,5970693,3659457,597069,9,25,108,112,8,18.3,0.0549,4.36,16
2026-04,2026 Q2,Port Harcourt,Marketplace,Fashion,Always On,462,17121720,11574283,5547437,1061547,48,38,166,161,20,18.7,0.0927,3.97,16
2026-04,2026 Q2,Port Harcourt,Marketplace,Grocery,Always On,563,11352895,9377491,1975404,703879,13,46,195,205,13,18.4,0.0666,4.36,16
2026-04,2026 Q2,Port Harcourt,Marketplace,Business Supplies,SME Restock,368,25671680,18843013,6828667,1899704,14,30,128,133,10,18.6,0.0828,4.26,16
2026-04,2026 Q2,Port Harcourt,Partner,Electronics,Always On,418,39183320,29975240,9208080,2429366,29,33,118,185,13,19.0,0.1214,4.05,14
2026-04,2026 Q2,Port Harcourt,Partner,Home & Living,Always On,334,18931120,13157128,5773992,1173729,15,22,93,149,8,18.5,0.0783,4.27,14
2026-04,2026 Q2,Port Harcourt,Partner,Beauty,Always On,257,7983705,4886027,3097678,494990,7,17,71,115,5,18.3,0.0549,4.39,14
2026-04,2026 Q2,Port Harcourt,Partner,Fashion,Always On,383,14193980,9481579,4712401,880027,36,25,110,167,14,18.7,0.0927,4.03,14
2026-04,2026 Q2,Port Harcourt,Partner,Grocery,Always On,466,9396890,7686656,1710234,582607,10,31,127,211,9,18.4,0.0666,4.39,14
2026-04,2026 Q2,Port Harcourt,Partner,Business Supplies,SME Restock,305,21276800,15446957,5829843,1574483,10,20,84,137,7,18.6,0.0828,4.30,14
2026-04,2026 Q2,Ibadan,Store,Electronics,Always On,586,54931640,42022705,12908935,3405762,41,43,149,279,18,17.9,0.1121,4.08,13
2026-04,2026 Q2,Ibadan,Store,Home & Living,Always On,469,26582920,18475129,8107791,1648141,21,28,118,225,11,17.5,0.0722,4.29,13
2026-04,2026 Q2,Ibadan,Store,Beauty,Always On,361,11214465,6863253,4351212,695297,10,21,89,175,7,17.3,0.0507,4.41,13
2026-04,2026 Q2,Ibadan,Store,Fashion,Always On,538,19938280,13318771,6619509,1236173,51,32,139,253,19,17.7,0.0855,4.05,13
2026-04,2026 Q2,Ibadan,Store,Grocery,Always On,655,13208075,10804205,2403870,818901,14,39,162,318,12,17.4,0.0614,4.41,13
2026-04,2026 Q2,Ibadan,Store,Business Supplies,SME Restock,429,29927040,21727031,8200009,2214601,15,25,107,207,9,17.6,0.0764,4.32,13
2026-04,2026 Q2,Ibadan,Web,Electronics,Always On,525,49213500,37648328,11565172,3051237,37,46,166,211,18,17.9,0.1121,4.06,13
2026-04,2026 Q2,Ibadan,Web,Home & Living,Always On,420,23805600,16544892,7260708,1475947,18,31,131,171,11,17.5,0.0722,4.27,13
2026-04,2026 Q2,Ibadan,Web,Beauty,Always On,323,10033995,6140805,3893190,622108,9,23,100,132,7,17.3,0.0507,4.39,13
2026-04,2026 Q2,Ibadan,Web,Fashion,Always On,481,17825860,11907674,5918186,1105203,46,35,154,191,19,17.7,0.0855,4.03,13
2026-04,2026 Q2,Ibadan,Web,Grocery,Always On,586,11816690,9666052,2150638,732635,12,43,180,242,12,17.4,0.0614,4.39,13
2026-04,2026 Q2,Ibadan,Web,Business Supplies,SME Restock,383,26718080,19397326,7320754,1977138,13,28,118,157,9,17.6,0.0764,4.30,13
2026-04,2026 Q2,Ibadan,Marketplace,Electronics,Always On,422,39558280,30578550,8979730,2452613,32,40,150,149,15,17.9,0.1121,4.02,15
2026-04,2026 Q2,Ibadan,Marketplace,Home & Living,Always On,337,19101160,13428115,5673045,1184272,16,27,118,121,10,17.5,0.0722,4.24,15
2026-04,2026 Q2,Ibadan,Marketplace,Beauty,Always On,260,8076900,5007678,3069222,500768,8,21,91,94,6,17.3,0.0507,4.37,15
2026-04,2026 Q2,Ibadan,Marketplace,Fashion,Always On,387,14342220,9695341,4646879,889218,40,32,139,135,17,17.7,0.0855,3.98,15
2026-04,2026 Q2,Ibadan,Marketplace,Grocery,Always On,471,9497715,7845113,1652602,588858,11,39,163,172,11,17.4,0.0614,4.37,15
2026-04,2026 Q2,Ibadan,Marketplace,Business Supplies,SME Restock,308,21486080,15770783,5715297,1589970,11,25,108,111,8,17.6,0.0764,4.28,15
2026-04,2026 Q2,Ibadan,Partner,Electronics,Always On,350,32809000,25098885,7710115,2034158,24,28,99,155,11,17.9,0.1121,4.07,13
2026-04,2026 Q2,Ibadan,Partner,Home & Living,Always On,280,15870400,11029928,4840472,983965,12,18,78,125,7,17.5,0.0722,4.28,13
2026-04,2026 Q2,Ibadan,Partner,Beauty,Always On,215,6678975,4087533,2591442,414096,6,14,59,97,4,17.3,0.0507,4.40,13
2026-04,2026 Q2,Ibadan,Partner,Fashion,Always On,320,11859200,7921946,3937254,735270,30,21,92,139,12,17.7,0.0855,4.04,13
2026-04,2026 Q2,Ibadan,Partner,Grocery,Always On,390,7864350,6433038,1431312,487590,8,26,107,176,7,17.4,0.0614,4.40,13
2026-04,2026 Q2,Ibadan,Partner,Business Supplies,SME Restock,255,17788800,12914669,4874131,1316371,8,17,71,114,5,17.6,0.0764,4.31,13
2026-04,2026 Q2,Kano,Store,Electronics,Always On,538,50432120,38580572,11851548,3126791,38,39,137,256,16,20.4,0.1378,4.02,16
2026-04,2026 Q2,Kano,Store,Home & Living,Always On,430,24372400,16938818,7433582,1511089,19,25,108,206,10,19.9,0.0888,4.26,16
2026-04,2026 Q2,Kano,Store,Beauty,Always On,331,10282515,6292899,3989616,637516,9,19,82,160,6,19.6,0.0623,4.38,16
2026-04,2026 Q2,Kano,Store,Fashion,Always On,493,18270580,12204747,6065833,1132776,47,29,128,232,18,20.1,0.1051,4.01,16
2026-04,2026 Q2,Kano,Store,Grocery,Always On,600,12099000,9896982,2202018,750138,13,36,148,291,11,19.8,0.0755,4.38,16
2026-04,2026 Q2,Kano,Store,Business Supplies,SME Restock,393,27415680,19903784,7511896,2028760,13,23,98,189,8,20.0,0.0939,4.29,16
2026-04,2026 Q2,Kano,Web,Electronics,Always On,481,45088940,34493039,10595901,2795514,34,42,152,193,16,20.4,0.1378,4.00,16
2026-04,2026 Q2,Kano,Web,Home & Living,Always On,385,21821800,15166151,6655649,1352952,17,28,120,157,10,19.9,0.0888,4.24,16
2026-04,2026 Q2,Kano,Web,Beauty,Always On,296,9195240,5627487,3567753,570105,8,21,91,122,6,19.6,0.0623,4.36,16
2026-04,2026 Q2,Kano,Web,Fashion,Always On,441,16343460,10917431,5426029,1013295,42,32,141,175,17,20.1,0.1051,3.99,16
2026-04,2026 Q2,Kano,Web,Grocery,Always On,537,10828605,8857799,1970806,671374,11,39,165,221,11,19.8,0.0755,4.36,16
2026-04,2026 Q2,Kano,Web,Business Supplies,SME Restock,351,24485760,17776662,6709098,1811946,12,25,109,143,8,20.0,0.0939,4.27,16
2026-04,2026 Q2,Kano,Marketplace,Electronics,Always On,387,36277380,28042415,8234965,2249198,30,37,137,137,14,20.4,0.1378,3.96,19
2026-04,2026 Q2,Kano,Marketplace,Home & Living,Always On,309,17514120,12312426,5201694,1085875,15,25,108,111,9,19.9,0.0888,4.21,19
2026-04,2026 Q2,Kano,Marketplace,Beauty,Always On,238,7393470,4583951,2809519,458395,7,19,83,86,6,19.6,0.0623,4.34,19
2026-04,2026 Q2,Kano,Marketplace,Fashion,Always On,354,13119240,8868606,4250634,813393,37,29,128,123,15,20.1,0.1051,3.94,19
2026-04,2026 Q2,Kano,Marketplace,Grocery,Always On,432,8711280,7195517,1515763,540099,10,35,150,157,10,19.8,0.0755,4.34,19
2026-04,2026 Q2,Kano,Marketplace,Business Supplies,SME Restock,282,19672320,14439483,5232837,1455752,10,23,98,102,7,20.0,0.0939,4.24,19
2026-04,2026 Q2,Kano,Partner,Electronics,Always On,320,29996800,22947552,7049248,1859802,22,25,90,142,10,20.4,0.1378,4.01,16
2026-04,2026 Q2,Kano,Partner,Home & Living,Always On,256,14510080,10084506,4425574,899625,11,17,71,115,6,19.9,0.0888,4.25,16
2026-04,2026 Q2,Kano,Partner,Beauty,Always On,197,6119805,3745321,2374484,379428,5,13,54,89,4,19.6,0.0623,4.37,16
2026-04,2026 Q2,Kano,Partner,Fashion,Always On,294,10895640,7278288,3617352,675530,28,19,84,129,11,20.1,0.1051,4.00,16
2026-04,2026 Q2,Kano,Partner,Grocery,Always On,358,7219070,5905199,1313871,447582,7,23,98,162,7,19.8,0.0755,4.37,16
2026-04,2026 Q2,Kano,Partner,Business Supplies,SME Restock,234,16323840,11851108,4472732,1207964,8,15,65,105,5,20.0,0.0939,4.28,16
2026-05,2026 Q2,Lagos,Store,Electronics,Always On,1166,109902496,83635799,26266697,6813955,82,86,292,561,35,16.4,0.0948,4.12,10
2026-05,2026 Q2,Lagos,Store,Home & Living,Always On,933,53173536,36742913,16430623,3296759,41,55,229,454,22,16.0,0.0611,4.32,10
2026-05,2026 Q2,Lagos,Store,Beauty,Style Drop,776,24239136,14737395,9501741,1793696,21,46,189,380,15,15.8,0.0428,4.43,10
2026-05,2026 Q2,Lagos,Store,Fashion,Style Drop,1154,43002656,28553764,14448892,3182197,110,69,294,549,42,16.2,0.0723,4.08,10
2026-05,2026 Q2,Lagos,Store,Grocery,Always On,1302,26399352,21489073,4910279,1636760,28,78,315,640,24,15.9,0.0519,4.43,10
2026-05,2026 Q2,Lagos,Store,Business Supplies,Always On,796,55834624,40312599,15522025,3461747,27,47,194,389,17,16.1,0.0646,4.35,10
2026-05,2026 Q2,Lagos,Web,Electronics,Always On,1043,98309008,74813155,23495853,6095158,74,91,324,426,35,16.4,0.0948,4.10,10
2026-05,2026 Q2,Lagos,Web,Home & Living,Always On,834,47531328,32844148,14687180,2946942,37,61,256,344,22,16.0,0.0611,4.30,10
2026-05,2026 Q2,Lagos,Web,Beauty,Style Drop,695,21709020,13199084,8509936,1606467,19,51,211,290,16,15.8,0.0428,4.41,10
2026-05,2026 Q2,Lagos,Web,Fashion,Style Drop,1033,38493712,25559825,12933887,2848535,99,76,325,417,41,16.2,0.0723,4.06,10
2026-05,2026 Q2,Lagos,Web,Grocery,Always On,1165,23621540,19227934,4393606,1464535,25,86,353,487,25,15.9,0.0519,4.41,10
2026-05,2026 Q2,Lagos,Web,Business Supplies,Always On,713,50012672,36109149,13903523,3100786,24,52,217,296,17,16.1,0.0646,4.33,10
2026-05,2026 Q2,Lagos,Marketplace,Electronics,Always On,838,78986528,60740640,18245888,4897165,65,81,294,301,31,16.4,0.0948,4.06,12
2026-05,2026 Q2,Lagos,Marketplace,Home & Living,Always On,671,38241632,26730901,11510731,2370981,33,55,233,244,20,16.0,0.0611,4.27,12
2026-05,2026 Q2,Lagos,Marketplace,Beauty,Style Drop,558,17429688,10736688,6693000,1289797,17,46,192,205,14,15.8,0.0428,4.38,12
2026-05,2026 Q2,Lagos,Marketplace,Fashion,Style Drop,830,30929120,20784369,10144751,2288755,87,68,295,294,37,16.2,0.0723,4.01,12
2026-05,2026 Q2,Lagos,Marketplace,Grocery,Always On,936,18978336,15600192,3378144,1176657,22,77,321,346,22,15.9,0.0519,4.39,12
2026-05,2026 Q2,Lagos,Marketplace,Business Supplies,Always On,573,40192512,29340534,10851978,2491936,22,47,198,210,16,16.1,0.0646,4.30,12
2026-05,2026 Q2,Lagos,Partner,Electronics,Always On,695,65507920,49851527,15656393,4061491,49,56,193,311,22,16.4,0.0948,4.11,10
2026-05,2026 Q2,Lagos,Partner,Home & Living,Always On,556,31687552,21896098,9791454,1964628,25,37,152,252,14,16.0,0.0611,4.31,10
2026-05,2026 Q2,Lagos,Partner,Beauty,Style Drop,463,14462268,8793059,5669209,1070208,12,31,126,211,9,15.8,0.0428,4.42,10
2026-05,2026 Q2,Lagos,Partner,Fashion,Style Drop,688,25637632,17023388,8614244,1897185,66,46,194,305,26,16.2,0.0723,4.07,10
2026-05,2026 Q2,Lagos,Partner,Grocery,Always On,776,15734176,12807619,2926557,975519,17,51,209,356,15,15.9,0.0519,4.42,10
2026-05,2026 Q2,Lagos,Partner,Business Supplies,Always On,475,33318400,24055885,9262515,2065741,16,31,129,216,10,16.1,0.0646,4.34,10
2026-05,2026 Q2,Abuja,Store,Electronics,Always On,887,83605072,63957880,19647192,5183514,62,65,222,427,27,17.1,0.1017,4.10,10
2026-05,2026 Q2,Abuja,Store,Home & Living,Always On,709,40407328,28083093,12324235,2505254,31,42,174,345,17,16.7,0.0655,4.31,10
2026-05,2026 Q2,Abuja,Store,Beauty,Style Drop,590,18429240,11278695,7150545,1363764,16,35,143,289,11,16.5,0.0460,4.42,10
2026-05,2026 Q2,Abuja,Store,Fashion,Style Drop,878,32717792,21855485,10862307,2421117,84,52,224,418,32,16.8,0.0776,4.07,10
2026-05,2026 Q2,Abuja,Store,Grocery,Always On,990,20073240,16419910,3653330,1244541,21,59,240,486,18,16.6,0.0557,4.42,10
2026-05,2026 Q2,Abuja,Store,Business Supplies,Always On,606,42507264,30860274,11646990,2635450,21,36,148,296,13,16.8,0.0693,4.34,10
2026-05,2026 Q2,Abuja,Web,Electronics,Always On,793,74745008,57179931,17565077,4634190,56,69,247,323,27,17.1,0.1017,4.08,10
2026-05,2026 Q2,Abuja,Web,Home & Living,Always On,634,36132928,25112385,11020543,2240242,28,46,194,262,17,16.7,0.0655,4.29,10
2026-05,2026 Q2,Abuja,Web,Beauty,Style Drop,528,16492608,10093476,6399132,1220453,14,39,160,220,12,16.5,0.0460,4.40,10
2026-05,2026 Q2,Abuja,Web,Fashion,Style Drop,785,29252240,19540496,9711744,2164666,75,58,248,316,31,16.8,0.0776,4.05,10
2026-05,2026 Q2,Abuja,Web,Grocery,Always On,886,17964536,14694990,3269546,1113801,19,65,269,370,19,16.6,0.0557,4.40,10
2026-05,2026 Q2,Abuja,Web,Business Supplies,Always On,542,38018048,27601103,10416945,2357119,18,40,165,225,13,16.8,0.0693,4.32,10
2026-05,2026 Q2,Abuja,Marketplace,Electronics,Always On,638,60135328,46484609,13650719,3728390,49,61,224,229,24,17.1,0.1017,4.04,12
2026-05,2026 Q2,Abuja,Marketplace,Home & Living,Always On,510,29065920,20433342,8632578,1802087,25,42,177,186,15,16.7,0.0655,4.26,12
2026-05,2026 Q2,Abuja,Marketplace,Beauty,Style Drop,424,13244064,8211320,5032744,980061,13,35,146,156,11,16.5,0.0460,4.38,12
2026-05,2026 Q2,Abuja,Marketplace,Fashion,Style Drop,631,23513584,15895183,7618401,1740005,66,52,224,223,28,16.8,0.0776,4.00,12
2026-05,2026 Q2,Abuja,Marketplace,Grocery,Always On,712,14436512,11924559,2511953,895064,17,59,244,263,17,16.6,0.0557,4.38,12
2026-05,2026 Q2,Abuja,Marketplace,Business Supplies,Always On,436,30582784,22447763,8135021,1896133,16,36,150,160,12,16.8,0.0693,4.29,12
2026-05,2026 Q2,Abuja,Partner,Electronics,Always On,529,49861424,38143989,11717435,3091408,37,42,147,237,16,17.1,0.1017,4.09,10
2026-05,2026 Q2,Abuja,Partner,Home & Living,Always On,423,24107616,16754793,7352823,1494672,19,28,116,191,10,16.7,0.0655,4.30,10
2026-05,2026 Q2,Abuja,Partner,Beauty,Style Drop,352,10995072,6728984,4266088,813635,9,23,95,161,7,16.5,0.0460,4.41,10
2026-05,2026 Q2,Abuja,Partner,Fashion,Style Drop,523,19489072,13018700,6470372,1442191,50,35,148,231,20,16.8,0.0776,4.06,10
2026-05,2026 Q2,Abuja,Partner,Grocery,Always On,590,11962840,9785603,2177237,741696,12,39,159,270,11,16.6,0.0557,4.41,10
2026-05,2026 Q2,Abuja,Partner,Business Supplies,Always On,361,25321984,18383760,6938224,1569963,12,24,98,164,8,16.8,0.0693,4.33,10
2026-05,2026 Q2,Port Harcourt,Store,Electronics,Always On,706,66544736,50906723,15638013,4125774,50,52,177,339,21,18.9,0.1202,4.06,12
2026-05,2026 Q2,Port Harcourt,Store,Home & Living,Always On,565,32200480,22379334,9821146,1996430,25,33,139,275,13,18.4,0.0775,4.28,12
2026-05,2026 Q2,Port Harcourt,Store,Beauty,Style Drop,470,14680920,8984723,5696197,1086388,13,28,114,230,9,18.2,0.0543,4.40,12
2026-05,2026 Q2,Port Harcourt,Store,Fashion,Style Drop,699,26047536,17399754,8647782,1927518,67,41,178,333,25,18.6,0.0917,4.04,12
2026-05,2026 Q2,Port Harcourt,Store,Grocery,Always On,788,15977488,13069585,2907903,990604,17,47,191,387,14,18.3,0.0659,4.40,12
2026-05,2026 Q2,Port Harcourt,Store,Business Supplies,Always On,482,33809408,24545630,9263778,2096183,16,28,118,235,10,18.5,0.0819,4.31,12
2026-05,2026 Q2,Port Harcourt,Web,Electronics,Always On,632,59569792,45570891,13998901,3693327,44,55,197,257,21,18.9,0.1202,4.04,12
2026-05,2026 Q2,Port Harcourt,Web,Home & Living,Always On,505,28780960,20002767,8778193,1784420,22,37,155,208,13,18.4,0.0775,4.26,12
2026-05,2026 Q2,Port Harcourt,Web,Beauty,Style Drop,420,13119120,8028901,5090219,970815,11,31,128,174,9,18.2,0.0543,4.38,12
